0class,6,1class,6,2class,6,3class,6,4class,6,5class,6
0.4691790401809027,0.6956152848737811,Leptodactylidae,4
0.514869952588872,0.7215269113018502,Leptodactylidae,4
0.4765689925398503,0.7045125181977793,Leptodactylidae,4
0.5371345727274142,0.5900221298087776,Leptodactylidae,4
0.5015570048565043,0.768867777291759,Leptodactylidae,4
0.46432081451600454,0.7275242303469831,Leptodactylidae,4
0.4108070486479573,0.7739718946673191,Leptodactylidae,4
0.4618528746895318,0.6384819668536972,Leptodactylidae,4
0.4866423662029311,0.581635108044018,Leptodactylidae,4
0.5466213098017619,0.8106412916781459,Leptodactylidae,4
0.5197770797323542,0.7302325200521723,Leptodactylidae,4
0.5262198743103628,0.5284130953601684,Leptodactylidae,4
0.501605973232952,0.7241931717048155,Leptodactylidae,4
0.5342133413426396,0.776910446776105,Leptodactylidae,4
0.5022415627773122,0.5862296173217519,Leptodactylidae,4
0.606086485565566,0.80735750183755,Leptodactylidae,4
0.4810952053394165,0.5233654994017248,Leptodactylidae,4
0.5399645685461083,0.7490928330555349,Leptodactylidae,4
0.548400568251139,0.7066800071088195,Leptodactylidae,4
0.43382237958018927,0.5828867345679629,Leptodactylidae,4
0.4927093197368865,0.6104807261318551,Leptodactylidae,4
0.5374889713543172,0.5475586754530513,Leptodactylidae,4
0.48190314027128683,0.6780392451607216,Leptodactylidae,4
0.5404443423705768,0.6044632708291984,Leptodactylidae,4
0.4844440341937461,0.6812600030181344,Leptodactylidae,4
0.5022337353439943,0.5532933801631358,Leptodactylidae,4
0.47386862380019373,0.6583657082138862,Leptodactylidae,4
0.46314108185307373,0.5789402006181318,Leptodactylidae,4
0.5246923422116131,0.6605273760845033,Leptodactylidae,4
0.4736645900045543,0.6879251391257347,Leptodactylidae,4
0.5451056441559028,0.486063561784484,Leptodactylidae,1
0.5055275169628127,0.7015205882668593,Leptodactylidae,4
0.4965984813495808,0.7369286153664075,Leptodactylidae,4
0.5119619565448915,0.7096905407969332,Leptodactylidae,4
0.4686845273168574,0.5601388448974987,Leptodactylidae,4
0.49468770164250736,0.7248470415367612,Leptodactylidae,4
0.4178436181808164,0.6986500409183046,Leptodactylidae,4
0.5208007562254168,0.6240533499463601,Leptodactylidae,4
0.5166081822199858,0.663354006864536,Leptodactylidae,4
0.49101434390083415,0.5982021959191182,Leptodactylidae,4
0.4785233083153156,0.6597764376411361,Leptodactylidae,4
0.5920455144334957,0.7107301725084236,Leptodactylidae,4
0.5266247366294371,0.8338691130186492,Leptodactylidae,4
0.4730901275011627,0.6092126617554877,Leptodactylidae,4
0.5611516118658393,0.7385655038599238,Leptodactylidae,4
0.5098616801943232,0.7043812947179059,Leptodactylidae,4
0.3961617652252763,0.3935528640765424,Leptodactylidae,1
0.48722014418743564,0.277999366873232,Leptodactylidae,1
0.5139743665667146,0.505766224394123,Leptodactylidae,1
0.4936402717967584,0.5291259352599075,Leptodactylidae,4
0.5120972589535651,0.5190632623312501,Leptodactylidae,1
0.4756984804787095,0.5678119535166454,Leptodactylidae,4
0.5223781688880182,0.5803064155041462,Leptodactylidae,4
0.5417343145377929,0.6375648716673253,Leptodactylidae,4
0.5630119381634208,0.6520827929505532,Leptodactylidae,4
0.4640313959732112,0.6051335768301238,Leptodactylidae,4
0.560552206641989,0.7005655830885714,Leptodactylidae,4
0.45352954000860213,0.6558446524365831,Leptodactylidae,4
0.579386564991491,0.7070241082232851,Leptodactylidae,4
0.46029610155253686,0.6024396905192719,Leptodactylidae,4
0.5859950951881225,0.5678108303238345,Leptodactylidae,4
0.5581300503447741,0.599469811998703,Leptodactylidae,4
0.5503699936349745,0.696670924125354,Leptodactylidae,4
0.5737443146401391,0.7026072131537647,Leptodactylidae,4
0.6387789677577149,0.7294727004501267,Leptodactylidae,4
0.47352482877363944,0.6454656534510005,Leptodactylidae,4
0.5286719683673016,0.6078193436995327,Leptodactylidae,4
0.5014455406349551,0.6035246913607683,Leptodactylidae,4
0.5631180956893035,0.6955607371854589,Leptodactylidae,4
0.4531420379794899,0.6252549404827374,Leptodactylidae,4
0.5736071761464085,0.6841982336999629,Leptodactylidae,4
0.9090516920491071,-0.15148267091191975,Leptodactylidae,3
0.5585591283866553,-0.30717050697438725,Leptodactylidae,3
0.5104922870289522,-0.2151677708784418,Leptodactylidae,3
0.5319684924682976,0.5797306126184907,Leptodactylidae,4
0.5196876889002016,0.33992284853654486,Leptodactylidae,1
0.5992468778994913,0.4951717576019355,Leptodactylidae,1
0.6506944407559929,-0.5271240771904511,Leptodactylidae,3
0.4570806991875472,0.5127101031595139,Leptodactylidae,1
0.6038303855250763,0.7316010657684859,Leptodactylidae,4
0.6441711650895035,0.40275303487319014,Leptodactylidae,1
0.54463917939,0.7134919776510734,Leptodactylidae,4
0.5625316959115517,0.5713293549838407,Leptodactylidae,4
0.5452021775220662,0.7614034711090679,Leptodactylidae,4
0.4955062640728132,0.6518869125344762,Leptodactylidae,4
0.6218148182428279,0.7318459617642639,Leptodactylidae,4
0.5250715842213429,0.6176643551307118,Leptodactylidae,4
0.5293277107272354,0.7250510311322658,Leptodactylidae,4
0.4340930712059519,0.6272965441308609,Leptodactylidae,4
0.5807278860237755,0.7326485048460476,Leptodactylidae,4
0.572856802594181,0.5842218104117206,Leptodactylidae,4
0.48129273230484837,0.6756078357415833,Leptodactylidae,4
0.48435484365230214,0.5438832000883895,Leptodactylidae,4
0.5296862993758865,0.675188578580239,Leptodactylidae,4
0.5306485785309255,0.7568089830445379,Leptodactylidae,4
0.5128461558287063,0.6315339791557186,Leptodactylidae,4
0.5056235342941019,0.6761676368617328,Leptodactylidae,4
0.5230094163016641,0.7208601011449233,Leptodactylidae,4
0.6784972116588701,0.6054105736093471,Leptodactylidae,4
0.4773230533722175,0.6384345398730332,Leptodactylidae,4
0.5409002068315366,0.6862772351025439,Leptodactylidae,4
0.6532710540129183,0.637438558113291,Leptodactylidae,4
0.5026387448209065,0.6830525689485405,Leptodactylidae,4
0.6063696941079166,0.765492716862347,Leptodactylidae,4
0.6102443432928011,0.5911103731863515,Leptodactylidae,4
0.49900600755867003,0.7118056145280546,Leptodactylidae,4
0.6171222446636,0.7438632184293862,Leptodactylidae,4
0.572675407719478,0.6947531296938724,Leptodactylidae,4
0.5719460145791547,0.689983120536003,Leptodactylidae,4
0.6351946976670826,0.7137628997312597,Leptodactylidae,4
0.5423702538967587,0.8052373663747509,Leptodactylidae,4
0.4929567446430334,0.6882036686426987,Leptodactylidae,4
0.6155418581604994,0.674337328097808,Leptodactylidae,4
0.5515794989295062,0.7545817422824623,Leptodactylidae,4
0.549700506097692,0.7413742498323781,Leptodactylidae,4
0.5617656257534372,0.6831373640797032,Leptodactylidae,4
0.5058700594733381,0.6920689110980845,Leptodactylidae,4
0.5759896039056127,0.7280542880048602,Leptodactylidae,4
0.5437380153218542,0.683673335510819,Leptodactylidae,4
0.5634212740376094,0.7320421817978024,Leptodactylidae,4
0.5356200165059212,0.7036437871876016,Leptodactylidae,4
0.5642943802638903,0.6441045670602124,Leptodactylidae,4
0.5231306818515186,0.6773747892424803,Leptodactylidae,4
0.6217045479548005,0.8108179223804434,Leptodactylidae,4
